id,name,level,actionGroupId,vibrate,hurtEffect,lifetime,movePathType,trackingType,bornOffset,bornLocationType,speed,hitTestMode,triggerHitTestOffset,triggerHitTestRange,hitTestOffset,hitTestRange,disappearMode,hitSpace,isHitTarget,targetNum,TargetKillStateId,TargetState,DefenderOffPos,BringState,hurtMoveTime,hurtActionTime,hitDelay,hitStop,damageDelay,attackRate,upgradeFactor,attackRule,soundHurt,bringShootIdsBoom,bringShootIdsEnd,soundSkill,soundSkillDelay,hurtBuffId,learnId
STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,ARRAY,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
4023,火球2,0,4102,0|0,9,2000,1,1,60|36|0,0,0.33|0.02|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4024,火球2,0,4103,0|0,9,2000,1,1,60|0|0,0,0.33|-0.02|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4025,火球2,0,4103,0|0,9,2000,1,1,60|36|0,0,0.33|0.02|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4026,火球2,0,4101,0|0,9,2000,1,1,60|0|0,0,1|-0.04|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4027,火球2,0,4102,0|0,9,2000,1,1,60|36|0,0,1|0.04|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4028,火球2,0,4103,0|0,9,2000,1,1,60|0|0,0,1|-0.04|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4029,火球2,0,4104,0|0,9,2000,1,1,60|36|0,0,1|0.04|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4030,火球3,0,4101,0|0,9,2000,3,1,60|-12|0,0,0.30|-0.15|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4031,火球3,0,4101,0|0,9,2000,3,1,60|18|0,0,0.33|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4032,火球3,0,4101,0|0,9,2000,3,1,60|48|0,0,0.30|0.15|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4033,火球3,0,4102,0|0,9,2000,3,1,60|-12|0,0,0.30|-0.15|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4034,火球3,0,4102,0|0,9,2000,3,1,60|18|0,0,0.33|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4035,火球3,0,4102,0|0,9,2000,3,1,60|48|0,0,0.30|0.15|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4036,火球3,0,4103,0|0,9,2000,3,1,60|-12|0,0,0.30|-0.15|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4037,火球3,0,4103,0|0,9,2000,3,1,60|18|0,0,0.33|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4038,火球3,0,4103,0|0,9,2000,3,1,60|48|0,0,0.30|0.15|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4040,火球4,0,4101,0|0,9,2000,1,1,60|6|0,0,0.30|-0.3|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4041,火球4,0,4101,0|0,9,2000,1,1,60|14|0,0,0.33|-0.1|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4042,火球4,0,4101,0|0,9,2000,1,1,60|22|0,0,0.33|0.1|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4043,火球4,0,4101,0|0,9,2000,1,1,60|30|0,0,0.30|0.3|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4044,火球4,0,4103,0|0,9,2000,1,1,60|6|0,0,0.30|-0.3|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4045,火球4,0,4103,0|0,9,2000,1,1,60|14|0,0,0.33|-0.1|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4046,火球4,0,4103,0|0,9,2000,1,1,60|22|0,0,0.33|0.1|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4047,火球4,0,4103,0|0,9,2000,1,1,60|30|0,0,0.30|0.3|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4050,剑气斩,1,260,0|0,5,1500,1,1,-100|40|0,0,0.4|0.15|0,1,,,0|20|0,300|40|120|0,2,150,1,3,-1,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
4051,剑气斩,1,260,0|0,5,1500,1,1,-100|40|0,0,0.5|0.05|0,1,,,0|20|0,300|40|120|0,2,150,1,3,-1,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
4052,剑气斩,1,260,0|0,5,1500,1,1,-100|40|0,0,0.5|-0.05|0,1,,,0|20|0,300|40|120|0,2,150,1,3,-1,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
4053,剑气斩,1,260,0|0,5,1500,1,1,-100|40|0,0,0.4|-0.15|0,1,,,0|20|0,300|40|120|0,2,150,1,3,-1,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_cut2,,,,,,
4060,电球1,0,4105,0|0,9,4000,3,1,60|18|0,0,0.2|0|0,1,,,-40|-32|0,180|80|120|0,2,150,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4070,冰弹,0,8601,0|0,10,2400,3,1,80|-45|0,0,0.25|0|0,1,,,0|-25|0,150|50|120|0,1,50,1,1,3,4,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
4071,冰弹,0,8601,0|0,10,2400,1,1,80|-45|0,0,0.25|-0.16|0,1,,,0|-25|0,150|50|120|0,1,50,1,1,3,4,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
4072,冰弹,0,8601,0|0,10,2400,1,1,80|-45|0,0,0.25|-0.12|0,1,,,0|-25|0,150|50|120|0,1,50,1,1,3,4,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
4073,冰弹,0,8601,0|0,10,2400,1,1,80|-45|0,0,0.25|-0.08|0,1,,,0|-25|0,150|50|120|0,1,50,1,1,3,4,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
4074,冰弹,0,8601,0|0,10,2400,1,1,80|-45|0,0,0.25|-0.04|0,1,,,0|-25|0,150|50|120|0,1,50,1,1,3,4,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
4075,冰弹,0,8601,0|0,10,2400,1,1,80|-45|0,0,0.25|0|0,1,,,0|-25|0,150|50|120|0,1,50,1,1,3,4,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
4076,冰弹,0,8601,0|0,10,2400,1,1,80|-45|0,0,0.25|0.04|0,1,,,0|-25|0,150|50|120|0,1,50,1,1,3,4,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
4077,冰弹,0,8601,0|0,10,2400,1,1,80|-45|0,0,0.25|0.08|0,1,,,0|-25|0,150|50|120|0,1,50,1,1,3,4,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
4078,冰弹,0,8601,0|0,10,2400,1,1,80|-45|0,0,0.25|0.12|0,1,,,0|-25|0,150|50|120|0,1,50,1,1,3,4,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
4079,冰弹,0,8601,0|0,10,2400,1,1,80|-45|0,0,0.25|0.16|0,1,,,0|-25|0,150|50|120|0,1,50,1,1,3,4,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_cut5,,,,,,
4150,火球4,0,4101,0|0,9,2000,3,1,60|30|0,0,0.3|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,4051|4052|4053|4054,,,,,
4151,火球4,0,4101,0|0,9,2000,1,1,60|30|0,0,0.3|0.3|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4152,火球4,0,4102,0|0,9,2000,1,1,60|30|0,0,0.3|-0.3|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4153,火球4,0,4103,0|0,9,2000,1,1,60|30|0,0,-0.3|0.3|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4154,火球4,0,4104,0|0,9,2000,1,1,60|30|0,0,-0.3|-0.3|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4160,电球1,0,4105,0|0,9,1000,3,1,60|18|0,0,0.1|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,4061,,,,
4161,电球1,0,4106,0|0,9,1000,3,1,60|18|0,0,0.1|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,4062,,,,
4162,电球1,0,4106,0|0,9,1000,3,1,60|18|0,0,0.1|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,4063,,,,
4163,电球1,0,4106,0|0,9,1000,3,1,60|18|0,0,0.1|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,4064,,,,
4164,电球1,0,4106,0|0,9,1000,3,1,60|18|0,0,0.1|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4190,金色剑气1,0,4190,0|0,5,4000,1,1,10|0|0,0,0.2|0.02|0,1,,,-40|-40|0,120|60|150|0,1,100,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4191,金色剑气2,0,4190,0|0,5,4000,1,1,10|0|0,0,0.2|0|0,1,,,-40|-40|0,120|60|150|0,1,100,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4192,金色剑气3,0,4190,0|0,5,4000,1,1,10|0|0,0,0.2|-0.02|0,1,,,-40|-40|0,120|60|150|0,1,100,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4193,金色剑气4,0,4190,0|0,5,4000,1,1,10|0|0,0,0.2|0.05|0,1,,,-40|-40|0,120|60|150|0,1,100,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4194,金色剑气5,0,4191,0|0,5,4000,1,1,10|0|0,0,0.2|0.07|0,1,,,-40|-40|0,120|60|150|0,1,100,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4195,金色剑气6,0,4192,0|0,5,4000,1,1,10|0|0,0,0.2|0.09|0,1,,,-40|-40|0,120|60|150|0,1,100,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4196,金色剑气7,0,4190,0|0,5,4000,1,1,10|0|0,0,0.2|-0.07|0,1,,,-40|-40|0,120|60|150|0,1,100,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4197,金色剑气8,0,4191,0|0,5,4000,1,1,10|0|0,0,0.2|-0.09|0,1,,,-40|-40|0,120|60|150|0,1,100,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4198,金色剑气9,0,4192,0|0,5,4000,1,1,10|0|0,0,0.2|-0.11|0,1,,,-40|-40|0,120|60|150|0,1,100,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4200,地火柱1,0,4200,0|0,9,720,1,1,-200|-150|0,1,0|0|0,1,,,-120|-40|-20,240|80|200|0,2,200,1,1,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_fire1,,,,,,
4201,地火柱2,0,4200,0|0,9,720,1,1,300|200|0,0,0|0|0,1,,,-120|-40|-20,240|80|200|0,2,200,1,1,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_fire1,,,,,,
4202,地火柱3,0,4201,0|0,9,720,1,1,100|150|0,1,0|0|0,1,,,-120|-40|-20,240|80|200|0,2,200,1,1,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_fire1,,,,,,
4203,地火柱4,0,4201,0|0,9,720,1,1,100|100|0,0,0|0|0,1,,,-120|-40|-20,240|80|200|0,2,200,1,1,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_fire1,,,,,,
4204,地火柱5,0,4202,0|0,9,720,1,1,200|0|0,1,0|0|0,1,,,-120|-40|-20,240|80|200|0,2,200,1,1,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_fire1,,,,,,
4205,地火柱6,0,4202,0|0,9,720,1,1,300|50|0,0,0|0|0,1,,,-120|-40|-20,240|80|200|0,2,200,1,1,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_fire1,,,,,,
4206,地火柱7,0,4203,0|0,9,720,1,1,200|-150|0,1,0|0|0,1,,,-120|-40|-20,240|80|200|0,2,200,1,1,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_fire1,,,,,,
4207,地火柱8,0,4203,0|0,9,720,1,1,200|-100|0,0,0|0|0,1,,,-120|-40|-20,240|80|200|0,2,200,1,1,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_fire1,,,,,,
4208,地火柱9,0,4204,0|0,9,720,1,1,0|0|0,1,0|0|0,1,,,-120|-40|-20,240|80|200|0,2,200,1,1,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_fire1,,,,,,
4209,地火柱10,0,4204,0|0,9,720,1,1,100|-50|0,0,0|0|0,1,,,-120|-40|-20,240|80|200|0,2,200,1,1,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_fire1,,,,,,
4210,金色钻头1,0,4210,0|0,5,7000,1,1,-900|50|0,1,0.2|0|0,1,,,-40|-40|0,120|60|150|0,1,330,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4211,金色钻头2,0,4210,0|0,5,7000,1,1,-200|-230|0,0,0.2|0|0,1,,,-40|-40|0,120|60|150|0,1,330,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4212,金色钻头3,0,4211,0|0,5,7000,1,1,-900|180|0,1,0.2|0|0,1,,,-40|-40|0,120|60|150|0,1,330,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4213,金色钻头4,0,4211,0|0,5,7000,1,1,-200|-40|0,0,0.2|0|0,1,,,-40|-40|0,120|60|150|0,1,330,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4214,金色钻头5,0,4212,0|0,5,7000,1,1,-900|-160|0,1,0.2|0|0,1,,,-40|-40|0,120|60|150|0,1,330,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4215,金色钻头6,0,4212,0|0,5,7000,1,1,-200|100|0,0,0.2|0|0,1,,,-40|-40|0,120|60|150|0,1,330,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4216,金色钻头7,0,4213,0|0,5,7000,1,1,-900|50|0,1,0.2|0|0,1,,,-40|-40|0,120|60|150|0,1,330,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4217,金色钻头8,0,4213,0|0,5,7000,1,1,-200|-150|0,0,0.2|0|0,1,,,-40|-40|0,120|60|150|0,1,330,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4218,金色钻头9,0,4214,0|0,5,7000,1,1,-900|160|0,1,0.2|0|0,1,,,-40|-40|0,120|60|150|0,1,330,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4219,金色钻头10,0,4214,0|0,5,7000,1,1,-200|180|0,0,0.2|0|0,1,,,-40|-40|0,120|60|150|0,1,330,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4220,杨戬用判定1刺,0,5161,0|0,5,300,2,1,0|0|0,0,0.1|0|0,1,,,-180|-60|0,380|100|200|0,1,100,1,2,-1,-1,150|0|0;150|0|20;150|0|30,9|10|10,0|50,700,0,60,0,10,0,1,sounds_cut2,,,,,,
4221,杨戬用判定2刺,0,5162,0|0,5,300,2,1,0|0|0,0,0.1|0|0,1,,,-180|-60|0,380|100|200|0,1,100,1,2,-1,-1,150|0|0;150|0|20;150|0|30,9|10|10,0|50,700,0,60,0,10,0,1,sounds_cut2,,,,,,
4222,杨戬用判定3刺,0,5163,0|0,5,300,2,1,0|0|0,0,0.1|0|0,1,,,-180|-60|0,380|100|200|0,1,100,1,2,-1,-1,150|0|0;150|0|20;150|0|30,9|10|10,0|50,700,0,60,0,10,0,1,sounds_cut2,,,,,,
4223,杨戬用判定4刺,0,5164,0|0,5,300,2,1,0|0|0,0,0.1|0|0,1,,,-180|-60|0,380|100|200|0,1,100,1,2,-1,-1,150|0|0;150|0|20;150|0|30,9|10|10,0|50,700,0,60,0,10,0,1,sounds_cut2,,,,,,
4224,金色钻头1,0,4210,0|0,5,7000,1,1,-900|0|0,1,0.6|0|0,1,,,-40|-40|0,120|60|150|0,1,330,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
4225,金色钻头2,0,4210,0|0,5,7000,1,1,-1100|0|0,1,0.6|0|0,1,,,-40|-40|0,120|60|150|0,1,330,1,2,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,1,0,1,sounds_cut2,,,,,,
40001,航炮,1,4002,0|0,7,1400,1,0,30|20|0,0,0.53|0|0,0,0|0|0,,-60|0|0,150|60|130|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,10,0,1,0,1,sounds_fire1,,,,,,1
40002,航炮,1,4004,0|0,7,1400,1,0,30|30|0,0,0.52|0.02|0,0,0|0|0,,-60|0|0,150|60|130|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,10,0,1,0,1,sounds_fire1,,,,,,1
40003,航炮,1,4004,0|0,7,1400,1,0,30|10|0,0,0.52|-0.02|0,0,0|0|0,,-60|0|0,150|60|130|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,10,0,1,0,1,sounds_fire1,,,,,,1
40004,航炮,1,4003,0|0,7,1400,1,0,30|40|0,0,0.51|0.09|0,0,0|0|0,,-60|0|0,150|60|130|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,10,0,1,0,1,sounds_fire1,,,,,,1
40005,航炮,1,4003,0|0,7,1400,1,0,30|0|0,0,0.51|-0.09|0,0,0|0|0,,-60|0|0,150|60|130|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,10,0,1,0,1,sounds_fire1,,,,,,1
40006,航炮,1,4003,0|0,7,1400,1,0,30|45|0,0,0.5|0.18|0,0,0|0|0,,-60|0|0,150|60|130|0,1,50,1,1,-1,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,10,0,1,0,1,sounds_fire1,,,,,,1
40007,航炮,1,4003,0|0,7,1400,1,0,30|-5|0,0,0.5|-0.18|0,0,0|0|0,,-60|0|0,150|60|130|0,1,50,1,1,-1,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,10,0,1,0,1,sounds_fire1,,,,,,1
40008,航炮,1,4003,0|0,7,1400,1,0,30|40|0,0,0.5|0|0,0,0|0|0,,-60|0|0,150|60|130|0,1,50,1,1,-1,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,10,0,1,0,1,sounds_fire1,,,,,,1
40009,航炮,1,4004,0|0,7,1400,1,0,30|0|0,0,0.5|0|0,0,0|0|0,,-60|0|0,150|60|130|0,1,50,1,1,-1,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,10,0,1,0,1,sounds_fire1,,,,,,1
40010,航炮,1,4004,0|0,7,1400,1,0,30|50|0,0,0.5|0|0,0,0|0|0,,-60|0|0,150|60|130|0,1,50,1,1,-1,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,10,0,1,0,1,sounds_fire1,,,,,,1
40011,航炮,1,4002,0|0,7,1400,1,0,30|20|0,0,0.5|0|0,0,0|0|0,,-60|0|0,150|60|130|0,1,50,1,1,-1,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,10,0,1,0,1,sounds_fire1,,,,,,1
40012,航炮,1,4004,0|0,7,1400,1,0,30|45|0,0,0.5|0|0,0,0|0|0,,-60|0|0,150|60|130|0,1,50,1,1,-1,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,10,0,1,0,1,sounds_fire1,,,,,,1
40013,航炮,1,4004,0|0,7,1400,1,0,30|15|0,0,0.5|0|0,0,0|0|0,,-60|0|0,150|60|130|0,1,50,1,1,-1,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,10,0,1,0,1,sounds_fire1,,,,,,1
40014,导弹1,1,4008,0|0,7,1400,3,0,-31|-105|0,0,0.4|0.09|0,0,0|0|0,,-60|-40|0,180|80|180|0,1,50,1,1,-1,-1,5|0|0;5|0|25;5|0|10,7|10|10,0|50,700,0,160,0,3,0,1,sounds_fire1,,,,,,1
40015,导弹2,1,4007,0|0,7,1400,3,0,-31|-35|0,0,0.4|0.03|0,0,0|0|0,,-60|-40|0,180|80|180|0,1,50,1,1,-1,-1,5|0|0;5|0|25;5|0|10,7|10|10,0|50,700,0,160,0,3,0,1,sounds_fire1,,,,,,1
40016,导弹3,1,4007,0|0,7,1400,3,0,-31|35|0,0,0.4|-0.03|0,0,0|0|0,,-60|-40|0,180|80|180|0,1,50,1,1,-1,-1,5|0|0;5|0|25;5|0|10,7|10|10,0|50,700,0,160,0,3,0,1,sounds_fire1,,,,,,1
40017,导弹4,1,4008,0|0,7,1400,3,0,-31|105|0,0,0.4|-0.09|0,0,0|0|0,,-60|-40|0,180|80|180|0,1,50,1,1,-1,-1,5|0|0;5|0|25;5|0|10,7|10|10,0|50,700,0,160,0,3,0,1,sounds_fire1,,,,,,1
